"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"WDR86-AS1",1.87752642959748,1.1149793558816,1.70024032662034,0.655777502994475,0.511967293436065,NA
"CRYGN",0,NA,NA,NA,NA,NA
"MIR3907",0,NA,NA,NA,NA,NA
"RHEB",970.761832021051,-0.0533043202566517,0.122982666887433,-0.433429536094231,0.664702746826707,0.913452331463918
"PRKAG2",503.214464030487,0.173399491032382,0.131745257531052,1.31617254603273,0.18811613608085,0.637522396768916
"PRKAG2-AS1",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"GALNTL5",0,NA,NA,NA,NA,NA
"GALNT11",840.203460361404,0.00194806844702426,0.1058011611122,0.0184125431757631,0.985309746132219,0.996187512586232
"FABP5P3",0.131201702522871,-1.1184106126563,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"XRCC2",34.9837244828567,-0.159544811884811,0.367580208839765,-0.43404081081623,0.664258805671946,0.913260702686951
"ACTR3B",47.8724564779094,0.0129092013513085,0.314970833100272,0.04098538656498,0.967307545905216,0.993007968137577
"DPP6",0,NA,NA,NA,NA,NA
"PAXIP1",493.502691967971,-0.171755649834467,0.131711276947803,-1.30403146803089,0.192222853352275,0.643801667132116
"HTR5A",0,NA,NA,NA,NA,NA
"INSIG1",887.868555184119,0.120545106751485,0.112076400794009,1.07556190150183,0.282123233946383,0.72799976204438
"EN2",0.197580980753264,-1.11841061265629,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"CNPY1",0,NA,NA,NA,NA,NA
"RBM33",1085.02726076426,-0.0324174549896934,0.102027206098693,-0.317733438258962,0.750687144512799,0.939298463988324
"SHH",0,NA,NA,NA,NA,NA
"LOC285889",0,NA,NA,NA,NA,NA
"LINC00244",0,NA,NA,NA,NA,NA
"RNF32",7.5080712278728,-0.34302792658322,0.764996592377115,-0.448404515786549,0.653861283326569,NA
"LMBR1",376.628392350714,0.151187685174269,0.137936209529552,1.09606959398052,0.273048319766468,0.720994961140835
"NOM1",565.397473168792,0.032758562387221,0.129740475098326,0.25249300468797,0.800660020442287,0.95321209340539
"MNX1",0.131201702522871,-1.1184106126563,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"UBE3C",2371.90162337157,0.0611650774980077,0.0962873687730053,0.635234696694253,0.525275357196237,0.86908405189398
"DNAJB6",2608.94585367763,0.138313853418356,0.110358772192734,1.25331091194817,0.210092578789766,0.664115019063743
"PTPRN2",19.2017316352588,0.866167823500167,0.523836491692316,1.65350798815468,0.0982275217197613,0.501973121754636
"MIR153-2",0,NA,NA,NA,NA,NA
"LOC100506585",0,NA,NA,NA,NA,NA
"MIR595",0,NA,NA,NA,NA,NA
"MIR5707",0,NA,NA,NA,NA,NA
"NCAPG2",206.130791782964,-0.21051764771705,0.18677059061854,-1.12714559085488,0.259680930210746,0.706919019681943
"ESYT2",2187.72200233286,-0.0916892170836039,0.102223630809874,-0.896947372708147,0.369746999973805,0.79452888387708
"WDR60",514.239223391171,-0.0432683850569671,0.124244903828846,-0.348250783119214,0.727651852410233,0.931163189241319
"LINC00689",0.210537476997593,-1.1184106126563,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"VIPR2",0,NA,NA,NA,NA,NA
"LOC389831",0,NA,NA,NA,NA,NA
"OR4F21",0,NA,NA,NA,NA,NA
"RPL23AP53",79.7912009077357,-0.156568273775283,0.267392964965975,-0.585536249224828,0.558187200065721,0.881707944593608
"ZNF596",27.2004290565838,-0.61581926245296,0.424772036818621,-1.44976413010896,0.147124305412888,0.585318388194286
"FBXO25",210.148017271603,-0.046710009314617,0.191494710619608,-0.243923235077775,0.807290273615071,0.955426708640943
"ERICH1",351.439950165653,0.196008940890716,0.146925958305157,1.33406610480373,0.182182193048998,0.631205058124208
"LOC286083",0,NA,NA,NA,NA,NA
"DLGAP2",0,NA,NA,NA,NA,NA
"CLN8",491.198488973323,-0.076459862466546,0.119372959642776,-0.640512413325033,0.521839521547648,0.866836233104034
"MIR596",0,NA,NA,NA,NA,NA
"ARHGEF10",694.466466279134,0.0692771118354049,0.12813744783262,0.540646883539452,0.588750996192612,0.891373763417815
"KBTBD11",14.6697642144603,0.0481705646827177,0.566074154814176,0.0850958558574902,0.932185184905003,0.985788289819572
"MYOM2",73.4214980598915,-0.339640221604726,0.25514084516512,-1.33118717775243,0.183127429382763,0.632062663507813
"CSMD1",0,NA,NA,NA,NA,NA
"LOC100287015",45.1808198218289,0.139806636840954,0.3247720871889,0.430476147291678,0.666849314167758,0.914203087883739
"MCPH1",363.994084605865,-0.028831966550554,0.159488221774403,-0.180778030062539,0.856541808439147,0.965853969696416
"ANGPT2",3.6429782111098,-0.0716989544297018,1.38620179337524,-0.0517233167438941,0.958749158029272,NA
"AGPAT5",295.101147398798,-0.352242235984607,0.162023467935516,-2.17401985325235,0.0297036442457376,0.294751546746166
"MIR4659A",0,NA,NA,NA,NA,NA
"MIR4659B",0,NA,NA,NA,NA,NA
"XKR5",0,NA,NA,NA,NA,NA
"DEFB1",228.036592153596,0.145778177213511,0.180782197766157,0.806374626566248,0.420026872653201,0.815685214085745
"DEFA6",0,NA,NA,NA,NA,NA
"DEFA4",0,NA,NA,NA,NA,NA
"DEFA8P",0,NA,NA,NA,NA,NA
"DEFA9P",0,NA,NA,NA,NA,NA
"DEFA10P",0,NA,NA,NA,NA,NA
"DEFA1",0,NA,NA,NA,NA,NA
"DEFA1B",0,NA,NA,NA,NA,NA
"DEFT1P",0,NA,NA,NA,NA,NA
"DEFT1P2",0,NA,NA,NA,NA,NA
"DEFA3",0,NA,NA,NA,NA,NA
"DEFA11P",0,NA,NA,NA,NA,NA
"DEFA5",0,NA,NA,NA,NA,NA
"FAM66B",3.66036985452497,-1.34720214095957,1.37573746136668,-0.979258164287565,0.327452435950352,NA
"USP17L4",0,NA,NA,NA,NA,NA
"ZNF705G",0,NA,NA,NA,NA,NA
"DEFB4B",0,NA,NA,NA,NA,NA
"DEFB103B",0,NA,NA,NA,NA,NA
"DEFB103A",0,NA,NA,NA,NA,NA
"SPAG11B",0.524806810091484,-2.64184643920105,3.32268581239328,-0.795093664693555,0.426559019614527,NA
"DEFB104B",0,NA,NA,NA,NA,NA
"DEFB104A",0,NA,NA,NA,NA,NA
"DEFB106A",0,NA,NA,NA,NA,NA
"DEFB106B",0,NA,NA,NA,NA,NA
"DEFB105A",0,NA,NA,NA,NA,NA
"DEFB105B",0,NA,NA,NA,NA,NA
"DEFB107B",0,NA,NA,NA,NA,NA
"DEFB107A",0,NA,NA,NA,NA,NA
"FAM90A7P",0,NA,NA,NA,NA,NA
"FAM90A10P",0,NA,NA,NA,NA,NA
"SPAG11A",0,NA,NA,NA,NA,NA
"DEFB4A",0,NA,NA,NA,NA,NA
"ZNF705B",0,NA,NA,NA,NA,NA
"FAM66E",0,NA,NA,NA,NA,NA
"USP17L8",0,NA,NA,NA,NA,NA
"USP17L3",0,NA,NA,NA,NA,NA
"MIR548I3",0,NA,NA,NA,NA,NA
"FAM86B3P",46.188457187133,0.151415055499414,0.333310593687395,0.45427615673513,0.64963007504939,0.9089820399309
"CLDN23",21.0695779529952,-1.03355903901259,0.505438860969448,-2.04487450179473,0.0408672323331474,0.347719281064375
"MFHAS1",228.760137006083,-0.0979260860858487,0.169375090354336,-0.578161085440518,0.563155368870339,0.88408240509734
"ERI1",86.4067892486521,-0.00526198205861374,0.299940690897379,-0.0175434084747576,0.986003103211391,0.996212224069001
"MIR4660",0,NA,NA,NA,NA,NA
"PPP1R3B",340.800980490585,0.283758747928825,0.147107327424693,1.92892327592646,0.053740387777928,0.392167537817398
"LOC157273",0,NA,NA,NA,NA,NA
"TNKS",552.956756149476,-0.0608971222100538,0.118849508719212,-0.512388505988074,0.608379133656511,0.896208753008657
"MIR597",0,NA,NA,NA,NA,NA
"LINC00599",0,NA,NA,NA,NA,NA
"MIR124-1",0,NA,NA,NA,NA,NA
"MSRA",72.6809746024735,-0.0265380881400707,0.258133706952747,-0.102807527359953,0.918115730955205,0.981744578995241
"PRSS55",0,NA,NA,NA,NA,NA
"RP1L1",7.26898754439607,-0.176500470996754,0.795827967709673,-0.221782191828101,0.824483443110888,NA
"C8orf74",0,NA,NA,NA,NA,NA
"SOX7",687.637290877627,-0.0497062440216288,0.137897286946648,-0.360458462397886,0.718504313961919,0.927768405403201
"PINX1",253.131237751837,0.251838734066627,0.161694884237119,1.55749351783645,0.119353358398992,0.53809527724834
"MIR1322",0,NA,NA,NA,NA,NA
"XKR6",15.7452862303182,-0.120577745186067,0.57856941312051,-0.208406705317746,0.834911421187998,0.961215261387316
"MIR598",0,NA,NA,NA,NA,NA
"MTMR9",314.976699918501,0.044035598750579,0.158962456023552,0.277018862517164,0.781765622526542,0.948623507341713
"SLC35G5",1.06971331193463,-0.566533189032917,2.16254830568776,-0.261974813484104,0.793340860154879,NA
"TDH",0.275064266613335,-0.253375534842578,3.97059022800928,-0.0638130656382569,0.949119074589233,NA
"FAM167A",47.4042875244211,1.09674174444568,0.327919836744723,3.34454223731352,0.000824184790314631,0.0284307552280053
"BLK",0,NA,NA,NA,NA,NA
"LINC00208",0,NA,NA,NA,NA,NA
"GATA4",0,NA,NA,NA,NA,NA
"NEIL2",139.58677580381,-0.0588439473015281,0.195842236217707,-0.300466071251936,0.763821672694351,0.943622115569863
"FDFT1",7797.69756493898,0.288948620213643,0.105458893716985,2.73991704283454,0.00614546935480753,0.115741280768644
"CTSB",35241.0547606165,0.116300808820004,0.0937355828272692,1.24073276457155,0.214704486294403,0.670085775773661
"DEFB136",0,NA,NA,NA,NA,NA
"DEFB135",0,NA,NA,NA,NA,NA
"DEFB134",0,NA,NA,NA,NA,NA
"ZNF705D",0,NA,NA,NA,NA,NA
"FAM66D",4.54116461187644,1.77034760509396,1.08933133626158,1.62516907956538,0.104126536891285,NA
"LOC392196",0,NA,NA,NA,NA,NA
"USP17L7",0,NA,NA,NA,NA,NA
"USP17L2",0,NA,NA,NA,NA,NA
"FAM90A2P",0,NA,NA,NA,NA,NA
"FAM86B1",10.2057323560321,0.660877813597939,0.65912807710261,1.00265462291186,0.316027530975509,NA
"FAM66A",0,NA,NA,NA,NA,NA
"LOC649352",0,NA,NA,NA,NA,NA
"FAM90A25P",0.197580980753264,-1.11841061265629,4.0804728567969,-0.274088482366288,0.784016624778764,NA
"FAM86B2",1.03787840012899,-2.54767770240994,2.14913951461767,-1.18544081716499,0.235843201422258,NA
"LOC100506990",68.4243047400142,-0.212101461024432,0.276007841072568,-0.768461722682241,0.442212922916995,0.825331119513875
"LOC729732",0.98061188361269,-0.237419591109882,2.25492999526808,-0.105289118335426,0.916146397291713,NA
"LONRF1",64.9026377255364,-0.44291177673523,0.281456675217801,-1.57364104579324,0.115570458349176,0.531622294487942
"MIR3926-1",0,NA,NA,NA,NA,NA
"MIR3926-2",0,NA,NA,NA,NA,NA
"LOC340357",0,NA,NA,NA,NA,NA
"DLC1",69.2378429261131,-0.242266121206182,0.271382704380432,-0.892710247542403,0.3720123611613,0.795691263478716
"C8orf48",54.2385749714973,-0.186005045948181,0.298233329081799,-0.62368966782101,0.532831409852935,0.870953780650128
"SGCZ",0,NA,NA,NA,NA,NA
"MIR383",0,NA,NA,NA,NA,NA
"TUSC3",1132.53408850339,-0.257653506276754,0.107739063406173,-2.39145856786788,0.0167815779386758,0.212596188521957
"MSR1",0.227702161245187,1.02522954827478,4.05591490204745,0.252773929689017,0.800442914696325,NA
"FGF20",0,NA,NA,NA,NA,NA
"ZDHHC2",139.971746242545,-0.199401600128516,0.21214147428821,-0.939946329672501,0.34724509116842,0.778809752435705
"CNOT7",934.217294490623,-0.0177618094278396,0.118229715603278,-0.150231346977435,0.880582095226338,0.972121433285509
"VPS37A",487.10719049673,0.03354507825181,0.149904779448685,0.223775908781435,0.822931676626098,0.957479609614286
"MTMR7",0.631612430992781,-2.82322481886592,3.12063439418727,-0.904695796510056,0.365626568624207,NA
"SLC7A2",14.0957606187661,0.868513923804667,0.633961368417527,1.36997925594839,0.170693377186468,0.617005249813151
"PDGFRL",0.223355215940993,1.02522954640496,4.05591490209515,0.252773929225034,0.800442915054889,NA
"MTUS1",1285.45100769278,-0.391603942067475,0.111762135902119,-3.50390531557522,0.000458488345044547,0.0178009212799334
"FGL1",0.309933143440285,1.78983813373736,4.04016063530705,0.443011626343746,0.657757325264172,NA
"PCM1",1056.64995845389,-0.28694895509478,0.118219700750348,-2.42725157713559,0.0152137020279536,0.198714199622447
"ASAH1",1908.37950864693,-0.223075317372513,0.0965339136780419,-2.31084920183086,0.0208411857375184,0.240508580565487
"NAT1",111.258066379606,-0.148819535189693,0.225676208724978,-0.65943829892611,0.509614355233456,0.860741013619002
"NAT2",2.44511528174848,0.819641489841019,1.40525748223078,0.58326783540044,0.559713011664051,NA
"PSD3",1058.71485850039,-0.245921756352734,0.10996577611948,-2.23634811694081,0.0253289768716002,0.267492724937137
"LOC100128993",0,NA,NA,NA,NA,NA
"SH2D4A",384.463430305806,0.048897999598296,0.134633076050454,0.36319455094357,0.716459557836665,0.926697798864996
"CSGALNACT1",49.8863558545822,1.00012618575482,0.331311785192018,3.01868581335004,0.00253873664549346,0.065640567965485
"INTS10",672.429401069121,0.115578050265254,0.109653987905507,1.05402505164565,0.291871447798696,0.737524036853773
"LPL",0,NA,NA,NA,NA,NA
"SLC18A1",0,NA,NA,NA,NA,NA
"ATP6V1B2",1651.80246923632,-0.0986973113291854,0.0999689256511466,-0.987279904093411,0.323505439515858,0.763640561073177
"LZTS1",2.47995528284997,-0.317387385451113,1.30298751192299,-0.243584364813062,0.807552738688488,NA
"LZTS1-AS1",0,NA,NA,NA,NA,NA
"GFRA2",0,NA,NA,NA,NA,NA
"DOK2",0.464899715160427,2.36254645887121,3.47109045626397,0.680635232253233,0.496102327740502,NA
"XPO7",1203.82420622022,-0.0181517690755776,0.111650397242028,-0.16257684275166,0.870851621193355,0.970699472003804
"NPM2",10.3054794901971,-0.913799973056355,0.703053462367131,-1.29975886894811,0.193683626702809,NA
"FGF17",0.876741270215462,1.8483265122427,2.40063824029689,0.769931296276491,0.441340648091359,NA
"FAM160B2",826.436786013082,0.128259715655155,0.133420467298803,0.96131964047098,0.336391475532281,0.774327035827206
"NUDT18",74.5762566831075,0.0211020154781249,0.267302205385057,0.0789444121784436,0.937076837639626,0.987284032615538
"HR",111.526501538866,-0.345855844859561,0.233814854487448,-1.47918679340421,0.139090398231014,0.571265836212763
"REEP4",391.800236101917,-0.105724220720625,0.141304400903202,-0.748201896365911,0.454338387343076,0.829374753367686
"LGI3",11.5115696512374,-1.59329670790802,0.664994978284867,-2.3959529920322,0.0165772161737771,NA
"SFTPC",0,NA,NA,NA,NA,NA
"BMP1",2061.9147226921,0.0270134642641364,0.108864671006385,0.24813802323944,0.804027617089389,0.953969142358063
"PHYHIP",60.7948280410974,-0.115630041700294,0.293465965850757,-0.394015167534274,0.693569841126229,0.919697397056634
"MIR320A",0.154966571720142,1.20288093935691,4.05161426316908,0.29688930416985,0.766551022253284,NA
"POLR3D",367.33548927707,0.127186349417497,0.133047160495641,0.955949371213109,0.339097813832506,0.775773545489812
"PIWIL2",2.59915150414169,0.0550365423706181,1.40606092203103,0.0391423597002603,0.968776888673331,NA
"SLC39A14",969.37917161177,0.133907524914848,0.108726142212777,1.23160375407041,0.218097137927847,0.674930039623454
"PPP3CC",391.183499539888,-0.0876731536396771,0.132411830019612,-0.66212477862961,0.507891256889455,0.859943833884515
"SORBS3",956.711312653877,0.0559577938684128,0.11401465381842,0.490794753080874,0.62357162144164,0.902205902696802
"PDLIM2",286.362431842225,0.118789867685666,0.167284925109157,0.710105035514423,0.47763900392571,0.845451202187346
"C8orf58",229.092202049193,0.17547163807277,0.166713102404459,1.0525365765617,0.292553438390034,0.737524036853773
"BIN3",404.212676563553,0.014627427143541,0.138636094780294,0.105509515157089,0.915971520130106,0.981744578995241
"EGR3",22.123915871827,-0.243913331455012,0.531139650711406,-0.459226365661679,0.64607161897043,0.908113682896288
"PEBP4",0,NA,NA,NA,NA,NA
"RHOBTB2",1936.23032346363,0.222613736399213,0.106458781740805,2.09107912714247,0.0365209714553663,0.326727885570492
"TNFRSF10B",4315.06691440962,0.227802026431774,0.0847381366991136,2.68830582433797,0.00718155899601438,0.12843629694398
"LOC286059",1.30031068090019,0.553070916595417,1.75013667336409,0.316015843226868,0.751990482743676,NA
"LOC254896",1.33689328904086,2.61160001466124,1.98646819767949,1.31469510446329,0.188612392536643,NA
"TNFRSF10C",127.534160023396,-0.209643307644882,0.225992972559458,-0.927654100349184,0.353587024862369,0.782536090486511
"TNFRSF10D",1096.8946395061,-0.211987249108059,0.106022533101242,-1.99945467163692,0.0455591816278883,0.362930612211007
"TNFRSF10A",516.294942649124,0.491758710614543,0.11915482424739,4.12705665692184,3.67435890931103e-05,0.00211929249206752
"LOC389641",22.0201604623039,-0.0576325761980928,0.4443202116286,-0.129709553357584,0.896796223940511,0.977190217857794
"CHMP7",575.903674777469,0.164782832314019,0.119154320740541,1.3829362736483,0.166684406727465,0.611720045123705
"R3HCC1",240.873554622186,0.058127285986545,0.159285101274159,0.364926069805469,0.715166593442043,0.925950099452212
"LOXL2",2134.06020689529,0.174755816699113,0.100721041658773,1.73504774991465,0.0827323478931243,0.470112058899375
"LOC100507156",7.10315803880318,-0.0794056988337243,0.941166034426272,-0.0843694905353543,0.932762663801793,NA
"ENTPD4",1104.22796195297,0.0162163696849551,0.11116043838409,0.145882563263408,0.884014096818992,0.972751619500236
"SLC25A37",428.206111465581,0.622789863328262,0.131155728508048,4.74847626110398,2.04954939270417e-06,0.000164980610415121
"NKX3-1",80.0616117202301,0.590217621155833,0.264525580816991,2.23123079186874,0.0256658453128483,0.269862529551483
"NKX2-6",0,NA,NA,NA,NA,NA
"STC1",711.911895512641,0.739526243145036,0.123746049150953,5.97616043679033,2.28458016582556e-09,3.26287002969158e-07
"ADAM28",521.749780653426,0.421260348398204,0.124908280207893,3.37255742931593,0.000744735536091843,0.0262782124308642
"ADAMDEC1",0,NA,NA,NA,NA,NA
"ADAM7",0,NA,NA,NA,NA,NA
"NEFM",18.645623415274,0.317501660079623,0.500345468282381,0.634564876083646,0.525712242063171,0.869214460725263
"NEFL",12.5279468083624,-0.387571281846656,0.600002426241975,-0.645949524361345,0.518312045036654,0.865095572109328
"DOCK5",1745.31896234433,0.152740726616974,0.0947091001732054,1.61273548516077,0.106801987660456,0.517280357675614
"GNRH1",18.3780437817248,-0.140571259631855,0.501717168891514,-0.280180285523077,0.779339191058148,0.94786418036543
"KCTD9",815.020591893285,-0.138336219069458,0.124079471505228,-1.11490013127296,0.264893220455609,0.712629292837221
"CDCA2",74.6023559305973,-0.402845913856522,0.270010262877617,-1.49196519259386,0.135708270473804,0.567081895114674
"EBF2",0,NA,NA,NA,NA,NA
"PPP2R2A",1148.90896931198,-0.116877510963551,0.122081411044417,-0.957373526105682,0.338378755894788,0.775394382002293
"BNIP3L",1356.48404500827,-0.240689379342014,0.146646980666756,-1.64128424770614,0.100738424425812,0.507183120413334
"PNMA2",0.232449857580213,1.53627498474041,4.04469192513261,0.379824968916525,0.704075346403225,NA
"DPYSL2",235.04509819274,0.0403966717133226,0.178991668376726,0.2256902350801,0.82144235343286,0.957322972027495
"ADRA1A",0,NA,NA,NA,NA,NA
"STMN4",0,NA,NA,NA,NA,NA
"TRIM35",374.75260369809,-0.0576341687188785,0.138884610935133,-0.414978796648657,0.678157425145796,0.915926445139707
"PTK2B",2279.54507670311,0.108538982141045,0.0937429750014503,1.15783590332359,0.246931008600309,0.695007081976386
"CHRNA2",0,NA,NA,NA,NA,NA
"EPHX2",95.0954201595863,-0.0780123256030437,0.236725753148522,-0.329547269637784,0.741742071336366,0.936993952404735
"CLU",350.999228365178,-0.352896675133169,0.150134738366567,-2.35053312093262,0.0187465391856327,0.226487644118867
"SCARA3",271.187084495206,-0.370049641595707,0.165820102659707,-2.23163317149258,0.0256392173922808,0.269862529551483
"MIR3622B",0,NA,NA,NA,NA,NA
"MIR3622A",0,NA,NA,NA,NA,NA
"CCDC25",776.443314647954,-0.0702786606553436,0.112380723997379,-0.625362234336406,0.531733342671226,0.870643498297625
"ESCO2",17.2833947114292,0.250596016027035,0.522456607982112,0.47964943346188,0.631476689616976,0.903305419691211
"PBK",73.8674901756072,-0.508681256399687,0.281897586829383,-1.80448957410751,0.0711545921335984,0.441954331009394
"SCARA5",0,NA,NA,NA,NA,NA
"MIR4287",0,NA,NA,NA,NA,NA
"NUGGC",1.0317078419356,2.17579350862206,2.26821756640847,0.959252560620649,0.337431527672813,NA
"ELP3",521.804322503368,0.00274680374782514,0.118810074125744,0.0231192831755836,0.981555124046897,0.995091240469798
"PNOC",0.679773381811626,-1.26811604192588,2.79979903296455,-0.452931095051897,0.650598359225829,NA
"ZNF395",1048.88521052468,-0.336693646531584,0.108727054950135,-3.09668689808623,0.00195696453901328,0.0539717323552696
"FBXO16",70.3590182874819,-0.142214056468378,0.266467557231769,-0.533701205301638,0.593548275134912,0.894805593674819
"FZD3",164.742424083351,-0.224803427096497,0.189099695037725,-1.1888090409223,0.234514819538659,0.689392216178538
"MIR4288",0,NA,NA,NA,NA,NA
"EXTL3",1443.92425581898,0.0528759823414047,0.106248897398901,0.497661468832818,0.618722670478949,0.900362701683467
"INTS9",254.484625239898,-0.0668593608463856,0.150388263361376,-0.4445783158339,0.656624520822214,0.911518189436866
"HMBOX1",239.058713500794,0.100220848749195,0.165340849755796,0.606146931609574,0.544417188747633,0.874464187094035
"KIF13B",459.593869237949,0.155489206745419,0.128506647866201,1.20997014027875,0.226290350876419,0.682454836466667
"DUSP4",1397.39286278899,0.64264195740518,0.112646866717932,5.70492527780958,1.16394137588078e-08,1.46987417752019e-06
"LINC00589",32.8641015952373,0.279489416293573,0.390091376088725,0.716471661321742,0.473700159795121,0.842922102797696
"MIR3148",0,NA,NA,NA,NA,NA
"MIR548O2",0,NA,NA,NA,NA,NA
"LEPROTL1",578.42352726236,-0.0912613580000364,0.130047554236872,-0.701753743356144,0.482832750471075,0.846636092615382
"MBOAT4",0,NA,NA,NA,NA,NA
"DCTN6",719.380219798812,-0.140805408436018,0.121436760781897,-1.15949575342271,0.246254166500013,0.694388909997327
"RBPMS",432.591790483574,-0.129154255640356,0.129387860753833,-0.998194536086185,0.31818503543708,0.758160172319371
"GTF2E2",772.506259430342,0.192438286117574,0.113378091902812,1.69731455952295,0.0896372060767583,0.48174542671608
"SMIM18",0,NA,NA,NA,NA,NA
"GSR",1262.10076518968,-0.262403602573386,0.103129730209199,-2.54440307408057,0.0109464686878156,0.166233904870536
"UBXN8",127.457152481124,0.0823834872864828,0.204687382425882,0.402484443887568,0.687327534614509,0.918049383468875
"PPP2CB",1098.98764126619,-0.102206699153356,0.103130883455505,-0.99103872408358,0.321666671784436,0.762805902628559
"TEX15",2.07470315709402,-1.40886781004534,1.51508193794169,-0.929895456320566,0.352425215771627,NA
"PURG",0.227702161245187,1.02522954827478,4.05591490204745,0.252773929689017,0.800442914696325,NA
"WRN",206.277169015275,-0.0952042485796562,0.194195173429692,-0.490250333714524,0.623956767370735,0.902205902696802
"NRG1",235.374091011818,0.198968304737634,0.201960465138969,0.985184425084008,0.32453348958626,0.764617991466215
"NRG1-IT3",0,NA,NA,NA,NA,NA
"FUT10",179.147615418121,-0.163154000518431,0.184890111486514,-0.882437677205529,0.37754016838848,0.79882705470134
"MAK16",433.665633657683,0.170093267959897,0.12888496373627,1.31972933869888,0.186925400924412,0.636861094120997
"TTI2",144.819908677019,0.24311975419536,0.208124818219514,1.16814398338086,0.242748691332215,0.693217959704895
"RNF122",82.4774407136125,0.584878772924658,0.248217398097565,2.35631658943892,0.0184571797701755,0.22526020926022
"DUSP26",0.154966571720142,1.20288093935691,4.05161426316908,0.29688930416985,0.766551022253284,NA
"UNC5D",1.00768097900843,-0.406712219013955,2.31682773643073,-0.175547026055778,0.860649822975283,NA
"KCNU1",0.894015836038522,-3.34916945671514,2.50769177344184,-1.33555865684337,0.181693570950499,NA
"ZNF703",258.056178426788,-0.216674876454073,0.166551206391893,-1.30095050734271,0.193275396200258,0.644334732900397
"ERLIN2",1075.17321858387,-0.185215210444723,0.10432926342229,-1.7752949112181,0.0758492052159003,0.454961149755455
"LOC728024",7.73067459416343,0.279766174985965,0.753026019768398,0.371522587057497,0.71024833583559,NA
"BRF2",189.077362533754,0.0778666416217352,0.177790645922918,0.437968157534536,0.661409366382638,0.911955886506437
"RAB11FIP1",2624.18356149661,0.36164357446265,0.0992715253841089,3.64297388463964,0.000269506190759614,0.0118002400384784
"GOT1L1",0,NA,NA,NA,NA,NA
"ADRB3",0,NA,NA,NA,NA,NA
"EIF4EBP1",559.58947566001,0.0549631746431831,0.1400860534924,0.392352937875895,0.694797454047324,0.920031463157367
"ASH2L",678.812781980862,-0.211723638799183,0.114185248336873,-1.85421183456684,0.0637088596244131,0.419722783588184
"STAR",4.34769793852535,-0.142351028044669,1.00394466869017,-0.141791706738572,0.887244534946373,NA
"LSM1",521.036379203052,0.0562794966657766,0.136623400939216,0.411931603802013,0.680389555653418,0.91608563158359
"BAG4",245.253538524909,-0.0709760573556397,0.170928271590984,-0.415238840801474,0.677967067925374,0.915926445139707
"DDHD2",886.099845748104,-0.0176391489626742,0.109123382461559,-0.161644081816177,0.871586141503589,0.970751714142726
"LETM2",172.203277779678,-0.038428649467108,0.192144728610342,-0.19999845816764,0.841481786966539,0.962807860091058
"FGFR1",112.446753944435,0.190983179284957,0.219593924132099,0.869710671821999,0.384458538733475,0.802287195892415
"C8orf86",0,NA,NA,NA,NA,NA
"TACC1",543.111377187627,-0.130693617021054,0.120456046105672,-1.08499009594256,0.27792604183096,0.725000809707768
"PLEKHA2",668.346993549584,-0.0736493211190239,0.127040683216807,-0.579730203381656,0.56209657204807,0.883358433984986
"HTRA4",1.95627448522235,3.24059858122723,1.88545145978078,1.71873880094692,0.0856619435005348,NA
"TM2D2",786.508954295925,-0.0603987252552681,0.116877469149809,-0.516769619453784,0.605316990154866,0.895909941765834
"ADAM9",13794.3137506503,-0.0545415725410003,0.0880810174134264,-0.619220510192318,0.535771101998942,0.871466526724589
"ADAM32",9.55931638619929,-1.96482922071602,0.719505707199623,-2.730804218862,0.00631799917881934,NA
"ADAM5",0,NA,NA,NA,NA,NA
"ADAM3A",0,NA,NA,NA,NA,NA
"LOC100130964",0,NA,NA,NA,NA,NA
"ADAM18",0,NA,NA,NA,NA,NA
"ADAM2",0,NA,NA,NA,NA,NA
"IDO1",24.3820054248476,0.247536585656776,0.43808714121109,0.565039605984467,0.572046825445645,0.885612248492604
"IDO2",0,NA,NA,NA,NA,NA
"ZMAT4",0,NA,NA,NA,NA,NA
"SFRP1",932.354044345578,-0.312853828267801,0.111770054461593,-2.79908451127494,0.00512477226353204,0.102469821409323
"GOLGA7",598.841810096522,0.0167951067673502,0.123794866372273,0.135668846855446,0.8920830765756,0.975510041899323
"GINS4",110.310156334388,-0.299887473689331,0.216172954078197,-1.38725713847095,0.165363367801777,0.609932321745517
"NKX6-3",0,NA,NA,NA,NA,NA
"ANK1",24.4797184462352,-0.0764944073860792,0.476472929331556,-0.160543029156752,0.872453328812176,0.970768186399525
"KAT6A",1119.71802595175,-0.0180547143843179,0.102283290511818,-0.176516753557433,0.859887987895011,0.96743276892219
"AP3M2",457.366740128522,-0.132664534183285,0.142686435828143,-0.929762758550302,0.352493932433525,0.781387602994273
"PLAT",444.044738448206,1.39509077007585,0.142312293311131,9.80302360124173,1.09264986054465e-22,3.74529153627261e-20
"IKBKB",588.455303013656,0.121836907804375,0.120202188185169,1.01359974925489,0.3107737773811,0.753723159510728
